date_posted,funny,helpful,hour_played,is_early_access_review,recommendation,review,title
2017-09-26,0,0,182,False,Recommended,To start things off if you don't want to read through this review buy it. Ah where do I begin. Graphics If you have a medium to high end PC this game is gonna be fkn beautiful. I love staring at my car with the graphics on high. Now my buddy who has integrated graphics is not getting the best visuals for obvious reasons. The game looks very colorful which I like especially in a game with an atmosphere like this one. Controls Well from what I know the controls on keyboard and mouse are weird but I think you can rebind them so not much of a problem but I play on my Xbox One controller because I prefer controllers on racing games and such. The controls feel meant to be with a controller and I have no complaints. Gameplay There are casual and competitive gamemodes so don't be too intimidated you filthy casuals. I personally have fun with both gamemodes but it can be very rage inducing when you derank in comp. But overall the gameplay and everything you can do with scoring and saving goals is always fun and doesn't get stale for me. The replay value in this game is incredible and I have over 100 hours if i'm including my ps4 hours and I still have no signs of stopping. The car customization in this game actually makes me want to trade and open crates. I love how this game isn't pay to win with their crates making it only cosmetics you get in them. Audience This game attracts pro and casual players kids and adults I feel like everyone can enjoy some part in this game. Difficulty You can make this game as difficult as you want with ranked it's gonna be hard but with some casual modes. like rumble you can just mess around and sit back. This game is what you make it. Overall the visuals are stunning the default controls are weird on keyboard and mouse but if you change it it will be fine and the controls on controller are meant to be. The audience is anyone really and there are a variety of modes to appeal to everyone. This is a great game 8.5/10,Rocket League®
2016-02-21,0,0,379,False,Recommended,Just a fun game to start playing whenever you feel like relaxing chilling out and having fun with friends.,Rocket League®
2018-11-22,0,0,371,False,Recommended,great game,Rocket League®
2018-11-22,0,0,42,False,Recommended,Fun to play with friends but i have no friends (. Still fun nevertheless D,Rocket League®
2016-11-23,0,0,52,False,Recommended,This game is super awesome never thought cars and soccer would be cool but the way this game is made makes cars and soccer one of the best phisics based game ever!,Rocket League®
2018-11-22,0,0,9,False,Recommended,funny game and very funny moments with noob guys D enjoy it,Rocket League®
2018-11-22,0,0,137,False,Recommended,nice game more fun with friends,Rocket League®
2018-11-22,0,0,2,False,Recommended,Nice game to pass time!!,Rocket League®
2018-11-22,0,0,821,False,Recommended,Great game easy to learn but hard to master. Great fun with friends.,Rocket League®
2018-11-24,0,0,18,False,Recommended,Rocket League the perfect combenation of a Soccer game and a racing game. I found this game delightful to play with or without friends. It is clear that the developers put sooo much efort into this game. Also I have encountered no bugs and hackers so far. This game is great and quite frankly you need it now.,Rocket League®
2018-11-24,0,0,91,False,Recommended,Product received for free. bhc,Rocket League®
2016-07-13,0,0,1115,False,Recommended,A great Game with a sometimes awesome and sometimes not so awesome community.,Rocket League®
2018-11-24,0,0,163,False,Recommended,Fun online controller game,Rocket League®
2016-11-23,0,0,163,False,Recommended,Very exciting game! Still good after several years.,Rocket League®
2018-11-22,0,0,26,False,Recommended,Nice game if you want play with friends!!,Rocket League®
2018-11-22,0,0,976,False,Recommended,What a save!,Rocket League®
2018-11-23,0,0,79,False,Recommended,Very good game n1,Rocket League®
2018-11-23,0,0,985,False,Recommended,Product received for free. hope that this game get bigger in SEA region,Rocket League®
2018-11-23,0,0,533,False,Recommended,I hate this game Absolutely hat.. nah idk can't seem to stop playing it anyway _(ツ)_/ .,Rocket League®
2018-11-23,0,0,103,False,Recommended,Good GameMuch Wow,Rocket League®
2018-11-23,0,0,107,False,Recommended,It's fun.,Rocket League®
2018-11-23,0,0,668,False,Recommended,I've played almost 600 hours of this game and it's still as fun as when I first picked it up. The mechanics of the game are solid and the ranking system is great,Rocket League®
2018-11-23,0,0,320,False,Recommended,Good game.,Rocket League®
2018-11-23,0,0,765,False,Recommended,Fun game but play witf friends random people are mostly,Rocket League®
2017-06-26,0,0,345,False,Recommended,Cuz football is too mainstream ) &gt,Rocket League®
2018-11-23,0,0,1,False,Recommended,Rocket League is the perfect game for unwinding after a tiring day at work as well as a casual leisure activity. It is surprisingly addictive. Definitely recommend. Also kudos to the publishers for regional pricing for regions like India ) Do pick it up during a sale.,Rocket League®
2018-11-22,0,0,264,False,Recommended,Fun but salt game,Rocket League®
2018-11-22,0,0,20,False,Recommended,cool game . just dont get mad while you're playing it D,Rocket League®
2017-11-25,0,0,796,False,Recommended,10/11,Rocket League®
2017-11-23,0,0,761,False,Recommended,played it on console maybe two years ago and really fell in love with it but since my console is rip i decided to get it here on steam (because its way way way cheaper and you can play it on any kind of pc) im still loving this game!! D,Rocket League®
2018-11-22,0,0,1027,False,Recommended,You will never get more hours for less money. Pony up that $13 dollars folks.,Rocket League®
2018-11-22,0,0,1078,False,Recommended,Love this game and his mechanics,Rocket League®
2018-11-22,0,0,132,False,Recommended,Still a really good game after years! No annoying bugs responsive and fun gameplay!,Rocket League®
2018-11-22,0,0,483,False,Recommended,H can't play W grand champion rankadd or comment.,Rocket League®
2018-11-22,0,0,550,False,Recommended,"Having ""What a save!"" sarcastically spammed at you after conceding a goalOctane/10 would play again",Rocket League®
2016-07-02,0,0,52,False,Recommended,Product received for free. FANTASTIC GAME !!funny relax fresh v fly,Rocket League®
2017-11-26,0,0,67,False,Recommended,Product received for free. kachow,Rocket League®
2018-11-22,0,0,179,False,Recommended,very good,Rocket League®
2018-11-22,0,0,184,False,Recommended,Vroom vroom!,Rocket League®
2018-11-22,0,0,307,False,Recommended,9/10,Rocket League®
2018-11-21,0,0,75,False,Recommended,yes,Rocket League®
2018-11-21,0,0,14,False,Recommended,Four wheeled fun!,Rocket League®
2018-06-26,0,0,209,False,Recommended,I might be a snail but i'm definitely not a skin farming bot. Gold3,Rocket League®
2018-11-21,0,0,10,False,Recommended,"The makers of this game must have thought the following ""What do people like? Cars and football. Well lets make a game that combines the two."" Rocket League is a game of football however instead of having human football players on the pitch cars are the football players of this game. Rocket League is game that is easy to learn but hard to master. Indeed I have not played the game a lot. This has however other reasons. I do like the game it is only quite hard to become actually very good at it. You need to put a lot of time and effort in it to truly master this game. Nevertheless this game is very enjoyable. I mean flying cars and football who doesn't like that?!",Rocket League®
2017-07-30,0,0,657,False,Recommended,In the beginning you may think that the game is hard cause it's a type of game that we never saw. However it's funny to play even if you are very noob. PLAY IT AND GET FUN!,Rocket League®
2017-05-05,0,0,30,False,Recommended,It's fun as hell,Rocket League®
2018-11-22,0,0,1450,False,Recommended,Product received for free. Good game plebs XDEEEE ),Rocket League®
2018-11-22,0,0,2030,False,Recommended,Still a TON of fun years later!,Rocket League®
2018-11-22,0,0,2063,False,Recommended,If you're still reading reviews for this game to wonder if you should get it just get it. Save your first few replays to watch months from now when you are playing faster and look at where you came from. That alone is worth it.,Rocket League®
2015-12-13,0,0,2279,False,Recommended,Must have! This is probably one of the first games in 10 years that I actually smiled when I first played it. Rocket League is so fun to play. It has it all you can play very easily and have a great time and you can put hours practicing and play serious competition with some serious players. Overall one of my top games ever and I have some great games in my library. Play for fun or play for bragging rights either way you will enjoy this game over and over.,Rocket League®
2018-11-22,0,0,172,False,Recommended,"I nominate this game for the ""most fun with a machine"" award. Because what else is a car? It ain t a soccer player that needs gasoline... Just hit the ball and pray on tires to heavens above just give me a goal to love. Ow and the biggest lie? This will be my last match for today.. ..several matches later you re still playing.",Rocket League®
2018-11-22,0,0,689,False,Recommended,Calculated.,Rocket League®
2018-11-22,0,0,287,False,Recommended,Great and fun game! The more you play the better you'll get,Rocket League®
2017-10-09,0,0,928,False,Recommended,.,Rocket League®
